transaction_id,product_id,customer_id,transaction_date,comparison date,recency (days),online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,
11298,98,2845,02/11/2017,30/12/2017,58,TRUE,Approved,Trek Bicycles,Standard,high,medium,$358.39,$215.03,16/01/2004,$143.36,F,1,16/06/1974,Staff Accountant III,n/a,Mass Customer,N,No,11,
11299,5,2380,04/04/2017,30/12/2017,270,TRUE,Approved,Trek Bicycles,Mountain,low,medium,$574.64,$459.71,28/09/2004,$114.93,F,44,09/04/1956,Technical Writer,Retail,Mass Customer,N,Yes,15,
11300,8,1215,09/03/2017,30/12/2017,296,FALSE,Approved,Solex,Road,medium,small,"$1,703.52","$1,516.13",16/04/2011,$187.39,F,79,26/02/1967,VP Quality Control,Manufacturing,Mass Customer,N,No,11,
11301,11,1384,27/05/2017,30/12/2017,217,FALSE,Approved,Giant Bicycles,Standard,high,medium,"$1,274.93",$764.96,04/08/2007,$509.97,F,48,09/09/1998,Quality Control Specialist,Manufacturing,Mass Customer,N,No,2,
11302,73,1076,08/12/2017,30/12/2017,22,TRUE,Approved,Solex,Standard,medium,medium,"$1,945.43",$333.18,31/08/2002,"$1,612.25",M,33,06/06/2000,Pharmacist,Health,Affluent Customer,N,No,2,
11303,15,220,15/12/2017,30/12/2017,15,TRUE,Approved,WeareA2B,Standard,medium,medium,"$1,292.84",$13.44,12/04/2009,"$1,279.40",F,79,10/05/1954,Electrical Engineer,Manufacturing,High Net Worth,N,No,9,
11304,87,3006,28/07/2017,30/12/2017,155,TRUE,Approved,Giant Bicycles,Standard,high,medium,"$1,179.00",$707.40,26/07/1999,$471.60,F,72,06/12/1988,0,n/a,Mass Customer,N,Yes,21,
11305,47,1802,28/07/2017,30/12/2017,155,FALSE,Approved,Trek Bicycles,Road,low,small,"$1,720.70","$1,531.42",01/10/2006,$189.28,F,3,11/04/1973,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7,
11306,93,3121,12/11/2017,30/12/2017,48,FALSE,Approved,WeareA2B,Standard,medium,medium,"$1,065.03",$230.09,03/11/2000,$834.94,M,82,11/05/1959,Data Coordiator,Manufacturing,Mass Customer,N,No,19,
11307,57,1984,16/09/2017,30/12/2017,105,TRUE,Approved,WeareA2B,Touring,medium,large,"$1,890.39",$260.14,12/03/2013,"$1,630.25",M,70,01/06/1999,Information Systems Manager,Health,Mass Customer,N,Yes,1,
11308,65,3061,10/06/2017,30/12/2017,203,FALSE,Approved,WeareA2B,Standard,medium,medium,"$1,807.45",$778.69,05/11/2010,"$1,028.76",F,51,18/03/1991,Office Assistant IV,Manufacturing,Affluent Customer,N,Yes,3,
11309,23,2437,15/06/2017,30/12/2017,198,TRUE,Approved,Norco Bicycles,Mountain,low,small,$688.63,$612.88,04/06/2012,$75.75,F,90,01/05/1977,Marketing Manager,Financial Services,Mass Customer,N,Yes,18,
11310,62,679,27/10/2017,30/12/2017,64,FALSE,Approved,Solex,Standard,medium,medium,$478.16,$298.72,23/06/1993,$179.44,F,29,21/10/1974,Registered Nurse,Health,Mass Customer,N,No,12,
11311,9,127,11/02/2017,30/12/2017,322,TRUE,Approved,OHM Cycles,Road,medium,medium,$742.54,$667.40,07/11/1991,$75.14,F,81,03/12/1974,Compensation Analyst,Financial Services,Mass Customer,N,No,19,
11312,53,1726,20/02/2017,30/12/2017,313,FALSE,Approved,Giant Bicycles,Standard,high,medium,"$1,274.93",$764.96,04/08/2007,$509.97,F,41,06/08/1973,Junior Executive,Financial Services,High Net Worth,N,No,11,
11313,83,976,10/04/2017,30/12/2017,264,TRUE,Approved,Solex,Touring,medium,large,"$2,083.94",$675.03,16/09/2013,"$1,408.91",M,10,21/10/1971,Graphic Designer,Financial Services,Affluent Customer,N,No,10,
11314,4,2068,01/01/2017,30/12/2017,363,TRUE,Approved,Solex,Standard,medium,medium,"$1,483.20",$99.59,17/12/1998,"$1,383.61",F,23,08/08/1956,Account Representative I,n/a,High Net Worth,N,No,8,
11315,96,1580,11/10/2017,30/12/2017,80,FALSE,Approved,Giant Bicycles,Standard,medium,large,"$1,635.30",$993.66,09/06/2013,$641.64,M,23,21/06/1981,Associate Professor,Retail,High Net Worth,N,No,5,
11316,21,3405,11/09/2017,30/12/2017,110,FALSE,Approved,Solex,Standard,medium,large,"$1,071.23",$380.74,16/03/2011,$690.49,F,89,18/08/1996,Project Manager,Financial Services,Mass Customer,N,Yes,3,
11317,29,2602,13/04/2017,30/12/2017,261,FALSE,Approved,Norco Bicycles,Road,medium,medium,$543.39,$407.54,22/11/2016,$135.85,F,46,22/03/1977,Structural Analysis Engineer,Health,Mass Customer,N,No,3,
11318,17,2712,16/10/2017,30/12/2017,75,TRUE,Approved,WeareA2B,Touring,medium,large,"$1,362.99",$57.74,29/03/2016,"$1,305.25",F,0,26/06/1987,Tax Accountant,Manufacturing,High Net Worth,N,Yes,11,
11319,84,504,17/04/2017,30/12/2017,257,TRUE,Approved,Giant Bicycles,Road,medium,medium,$792.90,$594.68,02/10/1992,$198.22,M,93,25/04/1995,Environmental Tech,Manufacturing,High Net Worth,N,Yes,7,
11320,79,1530,31/05/2017,30/12/2017,213,FALSE,Approved,Norco Bicycles,Standard,medium,medium,"$1,555.58",$818.01,10/08/2015,$737.57,M,89,12/01/1976,Pharmacist,Health,Mass Customer,N,Yes,9,
11321,44,1818,13/06/2017,30/12/2017,200,TRUE,Approved,WeareA2B,Standard,medium,medium,"$1,769.64",$108.76,16/02/2003,"$1,660.88",F,64,01/04/1967,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,11,
11322,0,249,17/01/2017,30/12/2017,347,TRUE,Approved,Trek Bicycles,Standard,high,medium,$358.39,$215.03,16/01/2004,$143.36,M,65,13/09/1992,Quality Control Specialist,IT,High Net Worth,N,No,9,
11323,86,3086,20/07/2017,30/12/2017,163,TRUE,Approved,Norco Bicycles,Road,high,large,$774.53,$464.72,18/03/2003,$309.81,U,18,00/01/1900,Biostatistician I,IT,High Net Worth,N,No,0,
11324,88,2854,06/07/2017,30/12/2017,177,,Approved,Norco Bicycles,Standard,high,small,"$1,661.92","$1,479.11",02/02/2006,$182.81,U,49,00/01/1900,Project Manager,IT,High Net Worth,N,Yes,0,
11325,35,1224,10/02/2017,30/12/2017,323,FALSE,Approved,Trek Bicycles,Standard,low,medium,"$1,057.51",$154.40,12/07/1994,$903.11,F,9,04/04/1977,Junior Executive,Manufacturing,Mass Customer,N,No,16,
11326,21,2847,10/02/2017,30/12/2017,323,TRUE,Approved,Solex,Standard,medium,large,"$1,071.23",$380.74,05/04/1996,$690.49,F,50,21/03/1976,Occupational Therapist,Health,Mass Customer,N,No,12,
11327,55,2161,22/09/2017,30/12/2017,99,FALSE,Approved,Trek Bicycles,Road,medium,large,"$1,894.19",$598.76,21/07/2003,"$1,295.43",M,35,14/01/1998,0,Financial Services,Mass Customer,N,No,4,
11328,34,3072,09/08/2017,30/12/2017,143,TRUE,Approved,Norco Bicycles,Road,high,large,$774.53,$464.72,10/05/1997,$309.81,M,87,12/04/1979,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,10,
11329,37,122,03/06/2017,30/12/2017,210,TRUE,Approved,OHM Cycles,Standard,low,medium,"$1,793.43",$248.82,19/03/2008,"$1,544.61",M,87,19/04/1979,Quality Control Specialist,Financial Services,Mass Customer,N,Yes,12,
11330,94,20,29/11/2017,30/12/2017,31,TRUE,Approved,Giant Bicycles,Standard,medium,large,"$1,635.30",$993.66,11/12/2007,$641.64,M,72,13/08/1980,Project Manager,Manufacturing,Mass Customer,N,No,11,
11331,62,404,20/08/2017,30/12/2017,132,FALSE,Approved,Solex,Standard,medium,medium,$478.16,$298.72,18/05/2012,$179.44,M,92,17/12/1995,Geologist I,Financial Services,Affluent Customer,N,Yes,4,
11332,22,843,28/12/2017,30/12/2017,2,FALSE,Approved,WeareA2B,Standard,medium,medium,$60.34,$45.26,10/11/1991,$15.08,M,80,05/09/1989,Developer II,Manufacturing,Affluent Customer,N,Yes,9,
11333,31,3390,15/10/2017,30/12/2017,76,FALSE,Approved,WeareA2B,Standard,medium,medium,$752.64,$205.36,02/08/2015,$547.28,F,20,27/01/1969,0,n/a,High Net Worth,N,No,7,
11334,34,2555,10/01/2017,30/12/2017,354,TRUE,Approved,Norco Bicycles,Road,high,large,$774.53,$464.72,18/03/2003,$309.81,M,43,19/09/1976,Health Coach IV,Health,Affluent Customer,N,No,11,
11335,69,2476,05/07/2017,30/12/2017,178,TRUE,Approved,Norco Bicycles,Road,medium,large,"$1,240.31",$795.10,10/01/2011,$445.21,M,13,25/09/1956,Administrative Officer,Property,High Net Worth,N,No,17,
11336,28,2501,08/12/2017,30/12/2017,22,TRUE,Approved,Norco Bicycles,Standard,medium,small,"$1,216.14","$1,082.36",19/12/1995,$133.78,F,80,12/07/1971,Actuary,Financial Services,Mass Customer,N,Yes,10,
11337,72,760,21/04/2017,30/12/2017,253,FALSE,Approved,Norco Bicycles,Standard,medium,medium,$360.40,$270.30,06/12/2016,$90.10,M,46,02/03/1978,Assistant Professor,n/a,Mass Customer,N,Yes,18,
11338,7,2695,21/04/2017,30/12/2017,253,FALSE,Approved,Trek Bicycles,Road,low,medium,$980.37,$234.43,28/09/2004,$745.94,F,88,16/08/1976,Statistician II,Manufacturing,Mass Customer,N,Yes,19,
11339,3,545,05/05/2017,30/12/2017,239,FALSE,Approved,Trek Bicycles,Standard,medium,large,"$2,091.47",$388.92,24/10/1995,"$1,702.55",F,43,04/06/1978,Project Manager,Health,Mass Customer,N,Yes,18,
11340,79,961,27/10/2017,30/12/2017,64,FALSE,Approved,Norco Bicycles,Standard,medium,medium,"$1,555.58",$818.01,04/08/2007,$737.57,F,73,10/08/1986,Assistant Manager,Financial Services,Mass Customer,N,No,6,
11341,88,308,08/06/2017,30/12/2017,205,FALSE,Approved,Norco Bicycles,Standard,high,small,"$1,661.92","$1,479.11",09/09/1994,$182.81,M,2,09/03/1983,Database Administrator I,IT,High Net Worth,N,No,4,
11342,25,3326,04/03/2017,30/12/2017,301,TRUE,Approved,OHM Cycles,Standard,high,medium,"$2,005.66","$1,203.40",20/07/1993,$802.26,M,83,13/04/1975,Nurse,Manufacturing,High Net Worth,N,Yes,22,
11343,30,2076,02/02/2017,30/12/2017,331,FALSE,Approved,Solex,Standard,high,medium,$748.17,$448.90,22/05/2000,$299.27,F,73,03/06/1969,Assistant Manager,Manufacturing,Mass Customer,N,Yes,5,
11344,58,1515,26/01/2017,30/12/2017,338,TRUE,Approved,OHM Cycles,Standard,medium,medium,$912.52,$141.40,18/05/2012,$771.12,M,80,19/08/1990,Geological Engineer,Manufacturing,Mass Customer,N,Yes,2,
11345,97,1506,11/12/2017,30/12/2017,19,FALSE,Approved,Solex,Standard,medium,large,$202.62,$151.96,29/03/2016,$50.66,M,21,21/02/1958,0,Property,Mass Customer,N,No,17,
11346,14,1645,11/03/2017,30/12/2017,294,TRUE,Approved,Trek Bicycles,Standard,medium,small,"$1,386.84","$1,234.29",05/04/1996,$152.55,M,34,12/06/1995,Research Associate,n/a,Affluent Customer,N,Yes,5,
11347,4,770,28/06/2017,30/12/2017,185,FALSE,Approved,Solex,Standard,medium,medium,"$1,483.20",$99.59,21/05/2015,"$1,383.61",F,10,05/02/1984,Software Consultant,IT,High Net Worth,N,Yes,13,
11348,64,543,04/06/2017,30/12/2017,209,TRUE,Approved,Trek Bicycles,Standard,medium,large,"$1,469.44",$596.55,24/10/1995,$872.89,M,9,03/08/1973,Account Coordinator,Retail,Affluent Customer,N,Yes,17,
11349,29,246,06/01/2017,30/12/2017,358,FALSE,Approved,WeareA2B,Standard,medium,medium,"$1,065.03",$230.09,03/11/2000,$834.94,F,63,28/02/1991,Technical Writer,Manufacturing,High Net Worth,N,No,9,
11350,58,1660,09/07/2017,30/12/2017,174,TRUE,Approved,OHM Cycles,Standard,medium,medium,$912.52,$141.40,18/10/2015,$771.12,M,85,16/03/1980,Internal Auditor,Retail,Affluent Customer,N,No,15,
11351,72,2258,12/07/2017,30/12/2017,171,TRUE,Approved,OHM Cycles,Standard,medium,medium,$912.52,$141.40,18/10/2015,$771.12,F,63,21/03/1974,Account Executive,Retail,High Net Worth,N,No,7,
11352,5,3406,15/03/2017,30/12/2017,290,FALSE,Approved,Trek Bicycles,Mountain,low,medium,$574.64,$459.71,04/08/2007,$114.93,F,35,28/04/1979,Business Systems Development Analyst,IT,Mass Customer,N,Yes,10,
11353,93,1242,13/12/2017,30/12/2017,17,TRUE,Approved,OHM Cycles,Standard,high,medium,"$1,458.17",$874.90,04/12/1999,$583.27,M,36,04/02/1973,Human Resources Assistant III,Property,High Net Worth,N,Yes,18,
11354,38,1655,14/12/2017,30/12/2017,16,TRUE,Approved,Solex,Standard,medium,medium,"$1,577.53",$826.51,19/03/2008,$751.02,M,38,15/02/1983,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,13,
11355,81,423,11/08/2017,30/12/2017,141,FALSE,Approved,Norco Bicycles,Standard,medium,small,$586.45,$521.94,10/07/1991,$64.51,M,43,08/11/1956,Senior Quality Engineer,n/a,Mass Customer,N,No,9,
11356,78,408,13/12/2017,30/12/2017,17,FALSE,Approved,Giant Bicycles,Standard,medium,large,"$1,765.30",$709.48,25/07/2004,"$1,055.82",M,79,31/08/1991,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,11,
11357,75,347,27/09/2017,30/12/2017,94,TRUE,Approved,Giant Bicycles,Touring,medium,large,"$1,873.97",$863.95,20/08/2010,"$1,010.02",M,50,06/06/1965,Marketing Manager,Financial Services,Mass Customer,N,No,9,
11358,52,1946,31/01/2017,30/12/2017,333,TRUE,Approved,OHM Cycles,Road,medium,medium,"$1,280.28",$829.51,25/11/2001,$450.77,M,37,04/01/1959,Systems Administrator III,n/a,Mass Customer,N,No,8,
11359,80,695,14/12/2017,30/12/2017,16,TRUE,Approved,Trek Bicycles,Standard,medium,large,"$1,469.44",$596.55,18/05/2012,$872.89,M,36,30/11/1977,Engineer II,Health,High Net Worth,N,No,11,
11360,27,354,03/08/2017,30/12/2017,149,FALSE,Approved,Trek Bicycles,Standard,medium,medium,$499.53,$388.72,23/06/1999,$110.81,F,87,26/11/1980,Legal Assistant,Property,Mass Customer,N,No,9,
11361,85,2473,08/09/2017,30/12/2017,113,TRUE,Approved,WeareA2B,Standard,medium,medium,$752.64,$205.36,25/08/1997,$547.28,M,50,10/05/1970,Administrative Assistant I,Entertainment,Mass Customer,N,Yes,13,
11362,59,2522,26/05/2017,30/12/2017,218,FALSE,Approved,WeareA2B,Standard,medium,small,"$1,415.01","$1,259.36",05/01/2003,$155.65,M,42,03/02/1977,0,n/a,High Net Worth,N,No,14,
11363,9,959,27/04/2017,30/12/2017,247,TRUE,Approved,OHM Cycles,Road,medium,medium,$742.54,$667.40,07/12/2005,$75.14,F,3,26/10/1986,Staff Scientist,n/a,Affluent Customer,N,Yes,21,
11364,3,1299,24/12/2017,30/12/2017,6,TRUE,Approved,Trek Bicycles,Standard,medium,large,"$2,091.47",$388.92,16/09/2013,"$1,702.55",F,72,17/01/1977,Media Manager IV,n/a,Affluent Customer,N,No,12,
11365,82,1789,31/10/2017,30/12/2017,60,FALSE,Approved,Norco Bicycles,Standard,high,medium,"$1,148.64",$689.18,02/10/1992,$459.46,F,44,29/08/1986,Analog Circuit Design manager,Property,Mass Customer,N,No,9,
11366,91,1509,27/09/2017,30/12/2017,94,TRUE,Approved,WeareA2B,Standard,low,medium,$642.31,$513.85,10/07/1991,$128.46,U,10,00/01/1900,Computer Systems Analyst I,IT,High Net Worth,N,Yes,0,
11367,0,1356,22/05/2017,30/12/2017,222,TRUE,Approved,OHM Cycles,Standard,high,medium,$227.88,$136.73,07/02/2003,$91.15,F,12,24/02/1981,Account Representative I,n/a,High Net Worth,N,No,13,
11368,57,750,03/09/2017,30/12/2017,118,FALSE,Approved,WeareA2B,Touring,medium,large,"$1,890.39",$260.14,18/10/2015,"$1,630.25",M,42,08/04/1995,Analyst Programmer,Retail,Affluent Customer,N,Yes,7,
11369,1,2751,27/08/2017,30/12/2017,125,FALSE,Approved,Giant Bicycles,Touring,medium,large,"$1,873.97",$863.95,22/05/2006,"$1,010.02",M,94,27/07/1979,Sales Associate,Retail,High Net Worth,N,Yes,12,
11370,16,3304,02/08/2017,30/12/2017,150,FALSE,Approved,Norco Bicycles,Standard,high,small,"$1,661.92","$1,479.11",09/09/1994,$182.81,M,43,19/01/1981,0,n/a,Mass Customer,N,No,12,
11371,99,704,20/12/2017,30/12/2017,10,FALSE,Approved,OHM Cycles,Standard,medium,medium,"$1,227.34",$770.89,10/08/1994,$456.45,F,49,08/12/1998,Research Nurse,Health,Mass Customer,N,No,4,
11372,85,2809,08/10/2017,30/12/2017,83,TRUE,Approved,WeareA2B,Standard,medium,medium,$752.64,$205.36,02/08/2015,$547.28,F,44,11/08/1969,Statistician IV,Retail,Mass Customer,N,No,10,
11373,55,3087,29/06/2017,30/12/2017,184,TRUE,Approved,Trek Bicycles,Road,medium,large,"$1,894.19",$598.76,21/07/2003,"$1,295.43",M,64,02/04/1986,Social Worker,Health,Mass Customer,N,No,9,
11374,98,54,25/02/2017,30/12/2017,308,TRUE,Approved,Trek Bicycles,Standard,high,medium,$358.39,$215.03,10/08/1994,$143.36,F,2,24/07/1966,Sales Associate,Property,Mass Customer,N,Yes,18,
11375,27,938,21/05/2017,30/12/2017,223,FALSE,Approved,Trek Bicycles,Standard,medium,medium,$499.53,$388.72,23/06/1999,$110.81,F,18,06/04/1996,Technical Writer,Retail,Mass Customer,N,No,7,
11376,80,2421,04/12/2017,30/12/2017,26,TRUE,Approved,OHM Cycles,Touring,low,medium,"$1,073.07",$933.84,02/08/2015,$139.23,F,54,16/08/1954,Research Nurse,Health,Affluent Customer,N,Yes,13,
11377,55,1847,15/07/2017,30/12/2017,168,FALSE,Approved,Trek Bicycles,Road,medium,large,"$1,894.19",$598.76,21/07/2003,"$1,295.43",F,68,04/02/1978,Executive Secretary,Manufacturing,Mass Customer,N,No,6,
11378,80,1514,28/08/2017,30/12/2017,124,FALSE,Approved,OHM Cycles,Touring,low,medium,"$1,073.07",$933.84,25/01/1997,$139.23,M,15,16/01/1962,Professor,n/a,Mass Customer,N,No,14,
11379,56,1486,31/05/2017,30/12/2017,213,TRUE,Approved,OHM Cycles,Standard,medium,medium,$183.86,$137.90,04/10/1997,$45.96,M,14,07/08/1978,Geological Engineer,Manufacturing,Mass Customer,N,No,10,
11380,7,311,11/09/2017,30/12/2017,110,TRUE,Approved,Giant Bicycles,Standard,medium,small,"$1,311.44","$1,167.18",11/10/1992,$144.26,F,86,16/08/1957,Internal Auditor,Health,High Net Worth,N,No,12,
11381,38,255,02/04/2017,30/12/2017,272,TRUE,Approved,Solex,Standard,medium,medium,"$1,577.53",$826.51,16/03/2011,$751.02,F,2,15/01/1954,Desktop Support Technician,IT,Mass Customer,N,No,5,
11382,64,110,16/12/2017,30/12/2017,14,FALSE,Approved,Trek Bicycles,Standard,medium,large,"$1,469.44",$596.55,18/05/2012,$872.89,M,23,31/07/2000,0,Financial Services,Affluent Customer,N,No,1,
11383,33,3418,13/02/2017,30/12/2017,320,FALSE,Approved,OHM Cycles,Road,medium,small,"$1,810.00","$1,610.90",19/03/2008,$199.10,F,18,31/12/1959,Systems Administrator IV,Health,High Net Worth,N,No,19,
11384,91,85,23/11/2017,30/12/2017,37,TRUE,Approved,Solex,Standard,medium,medium,$100.35,$75.26,26/07/1999,$25.09,M,1,21/05/1958,Analyst Programmer,n/a,Mass Customer,N,No,8,
11385,48,2892,11/02/2017,30/12/2017,322,TRUE,Approved,WeareA2B,Standard,medium,medium,"$1,762.96",$950.52,16/02/2003,$812.44,M,59,09/05/1965,Junior Executive,Manufacturing,Affluent Customer,N,Yes,7,
11386,72,493,16/10/2017,30/12/2017,75,FALSE,Approved,Norco Bicycles,Standard,medium,medium,$360.40,$270.30,25/07/2004,$90.10,F,83,13/09/1960,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,5,
11387,60,1076,26/09/2017,30/12/2017,95,FALSE,Approved,Giant Bicycles,Standard,high,small,"$1,977.36","$1,759.85",24/08/2011,$217.51,M,33,06/06/2000,Pharmacist,Health,Affluent Customer,N,No,2,
11388,78,565,24/08/2017,30/12/2017,128,TRUE,Approved,Giant Bicycles,Standard,medium,large,"$1,765.30",$709.48,25/07/2004,"$1,055.82",M,30,02/10/1959,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16,
11389,56,1026,06/02/2017,30/12/2017,327,FALSE,Approved,OHM Cycles,Standard,medium,medium,$183.86,$137.90,04/10/1997,$45.96,M,66,29/07/1994,0,Financial Services,Affluent Customer,N,No,4,
11390,0,2904,24/11/2017,30/12/2017,36,TRUE,Approved,Solex,Standard,medium,medium,$478.16,$298.72,21/05/2015,$179.44,F,26,30/06/1977,Software Test Engineer III,Manufacturing,High Net Worth,N,Yes,11,
11391,92,2915,18/04/2017,30/12/2017,256,FALSE,Approved,WeareA2B,Standard,medium,small,"$1,415.01","$1,259.36",05/01/2003,$155.65,F,32,02/06/1975,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,No,17,
11392,4,1191,01/02/2017,30/12/2017,332,FALSE,Approved,Giant Bicycles,Standard,high,medium,"$1,129.13",$677.48,17/08/2004,$451.65,F,20,22/05/1996,Director of Sales,n/a,Mass Customer,N,Yes,1,
11394,65,102,08/05/2017,30/12/2017,236,FALSE,Approved,WeareA2B,Standard,medium,medium,"$1,807.45",$778.69,21/05/2015,"$1,028.76",M,51,27/11/1956,Quality Control Specialist,Manufacturing,Affluent Customer,N,No,16,
11395,77,438,09/11/2017,30/12/2017,51,TRUE,Approved,WeareA2B,Standard,medium,medium,"$1,769.64",$108.76,10/04/2012,"$1,660.88",M,25,17/08/1989,Internal Auditor,Property,High Net Worth,N,Yes,13,
11396,0,3128,18/07/2017,30/12/2017,165,TRUE,Approved,Solex,Standard,medium,medium,$71.49,$53.62,02/12/2012,$17.87,F,96,26/06/1965,Geological Engineer,Manufacturing,High Net Worth,N,Yes,16,
11397,41,1211,17/04/2017,30/12/2017,257,TRUE,Approved,Solex,Road,medium,medium,$416.98,$312.74,09/05/2011,$104.24,M,45,23/07/1978,VP Sales,Financial Services,Affluent Customer,N,Yes,14,
11398,4,2329,12/11/2017,30/12/2017,48,FALSE,Approved,Giant Bicycles,Standard,high,medium,"$1,129.13",$677.48,09/08/2005,$451.65,F,7,19/12/1957,Computer Systems Analyst II,IT,Affluent Customer,N,No,20,
11399,31,1693,19/08/2017,30/12/2017,133,FALSE,Approved,Giant Bicycles,Standard,medium,medium,$230.91,$173.18,10/11/2006,$57.73,M,79,06/11/1965,Accountant I,Health,Affluent Customer,N,No,4,
11400,5,274,27/03/2017,30/12/2017,278,TRUE,Approved,Trek Bicycles,Mountain,low,medium,$574.64,$459.71,16/04/2011,$114.93,F,66,15/09/1976,Social Worker,Health,Mass Customer,N,Yes,14,
11401,50,2734,05/11/2017,30/12/2017,55,TRUE,Approved,Giant Bicycles,Standard,medium,medium,$642.70,$211.37,22/03/2002,$431.33,F,35,07/03/1957,0,Manufacturing,High Net Worth,N,No,10,
11402,53,3021,24/06/2017,30/12/2017,189,TRUE,Approved,OHM Cycles,Standard,medium,medium,$795.34,$101.58,09/02/1997,$693.76,M,4,18/01/1983,0,n/a,Mass Customer,N,No,9,
11403,19,3226,10/12/2017,30/12/2017,20,FALSE,Approved,OHM Cycles,Road,high,large,$12.01,$7.21,08/03/2009,$4.80,F,43,29/03/1973,0,Entertainment,Affluent Customer,N,No,11,
11404,26,538,01/10/2017,30/12/2017,90,FALSE,Approved,WeareA2B,Standard,medium,medium,"$1,992.93",$762.63,11/10/1992,"$1,230.30",F,33,21/10/1956,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5,
11405,89,1988,27/04/2017,30/12/2017,247,FALSE,Approved,WeareA2B,Touring,medium,large,"$1,362.99",$57.74,09/07/2016,"$1,305.25",M,27,15/04/1957,Recruiting Manager,Property,Mass Customer,N,No,8,
11406,46,336,07/07/2017,30/12/2017,176,FALSE,Approved,OHM Cycles,Standard,low,medium,"$1,793.43",$248.82,20/07/1999,"$1,544.61",F,91,06/01/1980,0,Manufacturing,High Net Worth,N,No,3,
11407,14,2077,12/04/2017,30/12/2017,262,TRUE,Approved,Trek Bicycles,Standard,medium,small,"$1,386.84","$1,234.29",07/12/2005,$152.55,F,67,26/02/1992,Cost Accountant,Financial Services,Mass Customer,N,Yes,7,
11408,26,1627,06/11/2017,30/12/2017,54,TRUE,Approved,WeareA2B,Standard,medium,medium,"$1,992.93",$762.63,26/05/1993,"$1,230.30",M,44,19/11/1961,Librarian,Entertainment,Affluent Customer,N,No,16,
11409,95,3120,30/01/2017,30/12/2017,334,FALSE,Approved,Giant Bicycles,Standard,medium,large,$569.56,$528.43,10/08/1994,$41.13,F,89,04/02/1979,Clinical Specialist,Health,Mass Customer,N,Yes,10,
11410,45,96,21/10/2017,30/12/2017,70,FALSE,Approved,Solex,Standard,medium,medium,$441.49,$84.99,12/04/1993,$356.50,M,33,31/08/1968,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,15,
